CustomerID,Recency,Frequency,Monetary,Cluster,Segmento
14733.0,40,3,3901.83,0,Ocasionales
14735.0,182,3,767.29,0,Ocasionales
14737.0,182,2,730.55,0,Ocasionales
14738.0,6,3,630.33,0,Ocasionales
14739.0,185,6,3392.32,0,Ocasionales
14740.0,342,1,521.1,1,Perdidos
14741.0,667,1,184.5,1,Perdidos
14744.0,31,2,308.75,0,Ocasionales
14745.0,127,1,341.07,0,Ocasionales
14747.0,251,1,328.2,1,Perdidos
14748.0,36,5,1415.75,0,Ocasionales
14755.0,101,1,488.46000000000004,0,Ocasionales
14759.0,213,1,755.12,1,Perdidos
14761.0,1,2,255.9,0,Ocasionales
14765.0,60,1,158.61,0,Ocasionales
14766.0,67,3,960.07,0,Ocasionales
14768.0,247,1,133.20000000000002,1,Perdidos
14769.0,152,1,341.96999999999997,0,Ocasionales
14775.0,1,2,717.0,0,Ocasionales
14776.0,219,1,214.56,1,Perdidos
14778.0,247,2,730.86,1,Perdidos
14779.0,252,1,38.0,1,Perdidos
14788.0,302,1,310.99,1,Perdidos
14789.0,30,1,197.64,0,Ocasionales
14790.0,3,2,428.62,0,Ocasionales
14792.0,154,1,6.2,0,Ocasionales
14794.0,91,3,531.11,0,Ocasionales
14796.0,34,7,3536.6600000000003,0,Ocasionales
14798.0,312,1,75.68,1,Perdidos
14800.0,31,7,2765.19,0,Ocasionales
14801.0,92,1,193.14,0,Ocasionales
14803.0,99,1,188.64,0,Ocasionales
14804.0,333,1,353.27,1,Perdidos
14808.0,65,2,443.06,0,Ocasionales
14810.0,101,3,463.64,0,Ocasionales
14813.0,578,2,155.43,1,Perdidos
14815.0,275,2,778.5,1,Perdidos
14817.0,161,1,580.79,0,Ocasionales
14819.0,184,1,187.35,0,Ocasionales
14820.0,183,1,139.1,0,Ocasionales
14821.0,486,1,48.800000000000004,1,Perdidos
14823.0,5,1,110.78,0,Ocasionales
14824.0,93,2,497.41,0,Ocasionales
14825.0,32,6,976.08,0,Ocasionales
14828.0,163,1,582.0,0,Ocasionales
14829.0,61,3,549.1899999999999,0,Ocasionales
14834.0,1,2,529.55,0,Ocasionales
14836.0,30,2,79.05,0,Ocasionales
14837.0,32,1,303.94,0,Ocasionales
14841.0,31,2,1169.69,0,Ocasionales
14842.0,216,3,1901.52,0,Ocasionales
14844.0,7,3,2521.01,0,Ocasionales
14849.0,3,15,4256.8,0,Ocasionales
14850.0,343,1,325.75,1,Perdidos
14852.0,1,3,1692.88,0,Ocasionales
14853.0,6,1,214.5,0,Ocasionales
14854.0,69,2,655.36,0,Ocasionales
14855.0,3,1,339.3,0,Ocasionales
14856.0,275,2,308.11,1,Perdidos
14857.0,31,1,650.6,0,Ocasionales
14863.0,61,1,266.76,0,Ocasionales
14865.0,302,2,52.2,1,Perdidos
14866.0,31,4,6181.32,0,Ocasionales
14867.0,158,3,710.28,0,Ocasionales
14868.0,33,5,1806.42,0,Ocasionales
14869.0,333,1,334.39,1,Perdidos
14871.0,182,1,167.63,0,Ocasionales
14878.0,5,2,254.01,0,Ocasionales
14880.0,158,1,234.07,0,Ocasionales
14882.0,183,1,247.9,0,Ocasionales
14883.0,6,1,310.56,0,Ocasionales
14886.0,341,1,364.8,1,Perdidos
14889.0,163,1,135.9,0,Ocasionales
14891.0,219,1,449.38,1,Perdidos
14895.0,61,10,4899.95,0,Ocasionales
14896.0,455,1,257.22,1,Perdidos
14897.0,2,2,789.96,0,Ocasionales
14898.0,70,2,266.85,0,Ocasionales
14901.0,2,5,784.01,0,Ocasionales
14903.0,156,3,1725.35,0,Ocasionales
14904.0,152,1,628.48,0,Ocasionales
14905.0,218,1,307.6,1,Perdidos
14907.0,30,4,2187.35,0,Ocasionales
14910.0,122,2,212.44,0,Ocasionales
14911.0,1,75,59175.7,2,Activos
14912.0,160,1,482.78999999999996,0,Ocasionales
14913.0,38,3,926.56,0,Ocasionales
14915.0,93,2,307.48,0,Ocasionales
14916.0,155,1,266.48,0,Ocasionales
14918.0,126,1,765.4200000000001,0,Ocasionales
14920.0,36,2,977.77,0,Ocasionales
14921.0,91,1,413.06,0,Ocasionales
14924.0,129,1,310.05,0,Ocasionales
14929.0,152,1,223.88,0,Ocasionales
14930.0,69,1,1104.13,0,Ocasionales
14931.0,213,1,198.4,1,Perdidos
14932.0,455,1,363.53,1,Perdidos
14934.0,311,1,828.84,1,Perdidos
14936.0,99,6,4640.5,0,Ocasionales
14937.0,337,1,759.56,1,Perdidos
14944.0,61,7,2711.94,0,Ocasionales
14947.0,337,1,178.5,1,Perdidos
14948.0,250,2,360.76,1,Perdidos
14952.0,2,5,3717.92,0,Ocasionales
14958.0,129,2,392.28,0,Ocasionales
14959.0,128,2,401.82,0,Ocasionales
14960.0,333,1,132.97,1,Perdidos
14961.0,93,3,2087.12,0,Ocasionales
14963.0,96,2,604.59,0,Ocasionales
14964.0,190,1,206.21,0,Ocasionales
14965.0,246,2,599.0,1,Perdidos
14968.0,91,1,147.59,0,Ocasionales
14970.0,304,2,917.06,1,Perdidos
14971.0,244,2,500.21,1,Perdidos
14972.0,278,1,114.77,1,Perdidos
14974.0,303,1,114.39,1,Perdidos
14976.0,69,1,115.57000000000001,0,Ocasionales
14981.0,160,1,102.12,0,Ocasionales
14984.0,5,1,110.17999999999999,0,Ocasionales
14987.0,455,1,163.2,1,Perdidos
14988.0,6,1,334.54,0,Ocasionales
14995.0,252,2,233.23000000000002,1,Perdidos
14997.0,2,1,278.4,0,Ocasionales
14998.0,7,1,183.64,0,Ocasionales
15002.0,224,2,893.15,1,Perdidos
15005.0,101,11,2423.07,0,Ocasionales
15007.0,279,1,156.91,1,Perdidos
15010.0,244,1,308.94,1,Perdidos
15012.0,698,1,191.06,1,Perdidos
15017.0,183,1,125.58,0,Ocasionales
15018.0,334,3,496.21000000000004,1,Perdidos
15021.0,187,4,941.4300000000001,0,Ocasionales
15023.0,130,5,3378.25,0,Ocasionales
15024.0,30,6,1072.12,0,Ocasionales
15025.0,183,1,377.01,0,Ocasionales
15026.0,161,1,108.97999999999999,0,Ocasionales
15027.0,91,2,411.9,0,Ocasionales
15028.0,333,2,300.67,1,Perdidos
15031.0,90,3,557.18,0,Ocasionales
15032.0,486,2,2770.6,1,Perdidos
15033.0,125,3,380.34,0,Ocasionales
15034.0,30,3,1643.96,0,Ocasionales
15035.0,32,1,252.73000000000002,0,Ocasionales
15038.0,1,6,705.49,0,Ocasionales
15039.0,71,20,8524.26,2,Activos
15043.0,122,1,537.0,0,Ocasionales
15044.0,7,6,2619.79,0,Ocasionales
15045.0,34,1,346.76,0,Ocasionales
15046.0,70,7,2622.5,0,Ocasionales
15048.0,215,3,315.97,1,Perdidos
15049.0,38,1,121.17000000000002,0,Ocasionales
15051.0,4,1,377.74,0,Ocasionales
15053.0,187,3,697.79,0,Ocasionales
15057.0,99,1,358.5,0,Ocasionales
15058.0,68,4,767.59,0,Ocasionales
15059.0,101,2,381.89,0,Ocasionales
15060.0,333,1,16.61,1,Perdidos
15061.0,6,28,31902.3,2,Activos
15062.0,189,1,353.06,0,Ocasionales
15063.0,67,1,370.79999999999995,0,Ocasionales
15065.0,303,1,299.38,1,Perdidos
15067.0,311,1,848.05,1,Perdidos
15070.0,667,1,106.2,1,Perdidos
15071.0,99,2,982.07,0,Ocasionales
15073.0,158,2,861.96,0,Ocasionales
15078.0,94,11,3272.2200000000003,0,Ocasionales
15079.0,36,3,528.32,0,Ocasionales
15081.0,215,2,191.45,1,Perdidos
15087.0,283,1,306.94,1,Perdidos
15088.0,276,1,864.19,1,Perdidos
15089.0,185,2,1580.61,0,Ocasionales
15090.0,253,1,381.32,1,Perdidos
15091.0,276,1,480.71,1,Perdidos
15092.0,128,2,457.81,0,Ocasionales
15093.0,224,2,1844.13,1,Perdidos
15097.0,213,1,248.08,1,Perdidos
15098.0,66,3,39916.5,2,Activos
15100.0,71,3,876.0,0,Ocasionales
15101.0,333,1,215.25,1,Perdidos
15103.0,122,1,411.68,0,Ocasionales
15104.0,311,1,374.64,1,Perdidos
15105.0,276,1,541.03,1,Perdidos
15106.0,6,2,637.38,0,Ocasionales
15107.0,40,4,243.5,0,Ocasionales
15108.0,188,2,432.05,0,Ocasionales
15109.0,129,1,484.95,0,Ocasionales
15110.0,217,1,206.9,1,Perdidos
15111.0,61,3,1567.48,0,Ocasionales
15114.0,39,6,1860.49,0,Ocasionales
15117.0,33,2,675.73,0,Ocasionales
15119.0,129,1,266.4,0,Ocasionales
15123.0,302,1,1129.84,1,Perdidos
15124.0,339,1,90.75,1,Perdidos
15125.0,62,2,375.0,0,Ocasionales
15127.0,215,1,406.53,1,Perdidos
15128.0,62,3,1096.6,0,Ocasionales
15129.0,217,2,509.7,1,Perdidos
15133.0,39,2,657.72,0,Ocasionales
15134.0,67,3,505.27000000000004,0,Ocasionales
15136.0,152,3,839.8,0,Ocasionales
15139.0,163,1,122.10000000000001,0,Ocasionales
15144.0,1,6,3023.9,0,Ocasionales
15145.0,212,2,580.59,1,Perdidos
15150.0,153,5,2067.45,0,Ocasionales
15152.0,62,5,2079.93,0,Ocasionales
15153.0,122,1,329.25,0,Ocasionales
15156.0,120,3,961.49,0,Ocasionales
15157.0,126,2,850.61,0,Ocasionales
15159.0,32,14,6671.65,0,Ocasionales
15164.0,254,2,648.26,1,Perdidos
15165.0,698,1,487.75,1,Perdidos
15171.0,10,1,1289.5,0,Ocasionales
15172.0,333,1,376.1,1,Perdidos
15179.0,341,1,102.0,1,Perdidos
15180.0,517,1,87.5,1,Perdidos
15181.0,245,1,254.48,1,Perdidos
15182.0,126,1,252.37,0,Ocasionales
15184.0,61,2,406.76,0,Ocasionales
15187.0,36,8,2001.52,0,Ocasionales
15189.0,7,18,6206.29,2,Activos
15192.0,3,3,1044.32,0,Ocasionales
15193.0,62,1,499.32,0,Ocasionales
15194.0,122,8,4224.03,0,Ocasionales
15195.0,152,1,3861.0,0,Ocasionales
15197.0,341,1,216.75,1,Perdidos
15198.0,124,2,193.64,0,Ocasionales
15199.0,31,3,964.65,0,Ocasionales
15201.0,190,3,632.47,0,Ocasionales
15203.0,343,1,211.94,1,Perdidos
15205.0,247,1,476.29999999999995,1,Perdidos
15206.0,99,2,201.29999999999998,0,Ocasionales
15208.0,120,3,546.6,0,Ocasionales
15211.0,62,2,894.4100000000001,0,Ocasionales
15212.0,7,1,101.8,0,Ocasionales
15214.0,37,5,1068.19,0,Ocasionales
15215.0,246,1,300.04,1,Perdidos
15218.0,189,1,647.75,0,Ocasionales
15220.0,252,1,316.11,1,Perdidos
15221.0,486,1,403.25,1,Perdidos
15223.0,251,1,300.85,1,Perdidos
15224.0,364,1,11.6,1,Perdidos
15226.0,312,1,154.41,1,Perdidos
15227.0,128,3,594.33,0,Ocasionales
15228.0,245,2,2133.2599999999998,1,Perdidos
15234.0,130,1,197.0,0,Ocasionales
15235.0,160,7,1121.97,0,Ocasionales
15237.0,121,1,83.6,0,Ocasionales
15238.0,61,3,1071.99,0,Ocasionales
15240.0,7,3,1045.38,0,Ocasionales
15241.0,96,5,1119.71,0,Ocasionales
15244.0,215,2,631.57,1,Perdidos
15245.0,219,1,486.24,1,Perdidos
15247.0,94,1,356.0,0,Ocasionales
15249.0,3,7,3636.29,0,Ocasionales
15251.0,4,4,6339.32,0,Ocasionales
15252.0,96,2,740.78,0,Ocasionales
15253.0,2,2,466.75,0,Ocasionales
15254.0,247,1,300.36,1,Perdidos
15255.0,245,1,890.85,1,Perdidos
15257.0,342,1,317.15,1,Perdidos
15258.0,189,1,315.66,0,Ocasionales
15260.0,188,3,808.38,0,Ocasionales
15264.0,184,1,393.74,0,Ocasionales
15265.0,34,1,793.88,0,Ocasionales
15266.0,224,1,119.3,1,Perdidos
15267.0,1,3,1527.76,0,Ocasionales
15270.0,39,3,1013.5,0,Ocasionales
15271.0,5,8,1328.66,0,Ocasionales
15274.0,213,1,332.58000000000004,1,Perdidos
15275.0,303,1,615.14,1,Perdidos
15276.0,245,1,135.31,1,Perdidos
15281.0,1,3,1025.19,0,Ocasionales
15288.0,157,2,548.01,0,Ocasionales
15289.0,61,2,617.25,0,Ocasionales
15290.0,122,7,3202.81,0,Ocasionales
15291.0,5,10,3157.42,0,Ocasionales
15296.0,36,2,878.26,0,Ocasionales
15297.0,61,2,380.26,0,Ocasionales
15298.0,124,5,2145.34,0,Ocasionales
15299.0,276,5,3307.01,1,Perdidos
15300.0,184,1,496.44,0,Ocasionales
15301.0,219,3,1345.28,1,Perdidos
15304.0,62,4,391.5,0,Ocasionales
15306.0,124,2,829.73,0,Ocasionales
15307.0,216,1,205.3,1,Perdidos
15308.0,69,1,310.47,0,Ocasionales
15311.0,1,41,32300.0,2,Activos
15312.0,128,1,318.15999999999997,0,Ocasionales
15315.0,184,1,336.96,0,Ocasionales
15318.0,182,1,312.62,0,Ocasionales
15319.0,342,1,204.5,1,Perdidos
15326.0,71,1,311.71,0,Ocasionales
15330.0,62,2,714.96,0,Ocasionales
15332.0,486,4,1661.06,1,Perdidos
15334.0,187,1,127.53,0,Ocasionales
15339.0,245,1,316.17,1,Perdidos
15342.0,306,1,406.09,1,Perdidos
15344.0,90,2,255.25,0,Ocasionales
15346.0,40,1,252.42000000000002,0,Ocasionales
15347.0,486,1,201.60000000000002,1,Perdidos
15349.0,219,2,473.81,1,Perdidos
15350.0,698,1,115.65,1,Perdidos
15351.0,31,4,772.44,0,Ocasionales
15353.0,517,1,311.65,1,Perdidos
15355.0,61,1,150.8,0,Ocasionales
15356.0,122,5,1252.49,0,Ocasionales
15358.0,2,11,5004.54,0,Ocasionales
15363.0,667,1,326.0,1,Perdidos
15364.0,216,1,581.39,1,Perdidos
15365.0,246,1,752.6700000000001,1,Perdidos
15367.0,99,2,1416.18,0,Ocasionales
15370.0,31,2,217.2,0,Ocasionales
15373.0,333,2,679.83,1,Perdidos
15374.0,278,1,168.0,1,Perdidos
15376.0,340,1,654.17,1,Perdidos
15379.0,99,3,1341.3700000000001,0,Ocasionales
15380.0,333,2,615.4000000000001,1,Perdidos
15381.0,67,1,314.55,0,Ocasionales
15382.0,127,2,539.1,0,Ocasionales
15386.0,188,1,394.14,0,Ocasionales
15392.0,2,3,1196.55,0,Ocasionales
15393.0,283,1,124.10000000000001,1,Perdidos
15399.0,121,1,266.64,0,Ocasionales
15400.0,124,4,649.0,0,Ocasionales
15405.0,280,1,349.1,1,Perdidos
15406.0,39,2,510.71000000000004,0,Ocasionales
15407.0,96,4,1056.44,0,Ocasionales
15410.0,306,2,727.48,1,Perdidos
15411.0,66,2,382.21,0,Ocasionales
15414.0,37,2,421.5,0,Ocasionales
15416.0,156,3,3085.13,0,Ocasionales
15421.0,1,4,950.36,0,Ocasionales
15423.0,334,1,43.5,1,Perdidos
15426.0,183,3,749.67,0,Ocasionales
15427.0,183,2,1112.11,0,Ocasionales
15433.0,67,1,160.66,0,Ocasionales
15434.0,122,2,454.20000000000005,0,Ocasionales
15442.0,221,1,594.0,1,Perdidos
15443.0,121,1,379.51,0,Ocasionales
15449.0,158,1,301.78,0,Ocasionales
15450.0,91,1,429.84,0,Ocasionales
15452.0,61,1,125.4,0,Ocasionales
15453.0,121,4,910.59,0,Ocasionales
15454.0,364,1,179.1,1,Perdidos
15456.0,342,2,204.0,1,Perdidos
15462.0,185,2,169.8,0,Ocasionales
15463.0,61,1,126.14,0,Ocasionales
15464.0,224,1,1048.85,1,Perdidos
15465.0,5,7,2168.66,0,Ocasionales
15467.0,65,1,288.42,0,Ocasionales
15469.0,33,1,304.3,0,Ocasionales
15471.0,152,1,469.48,0,Ocasionales
15473.0,1,6,1363.2,0,Ocasionales
15482.0,274,2,2629.3999999999996,1,Perdidos
15483.0,338,3,118.96,1,Perdidos
15484.0,121,1,674.25,0,Ocasionales
15485.0,91,3,2575.0,0,Ocasionales
15488.0,124,1,91.32000000000001,0,Ocasionales
15489.0,6,1,348.26,0,Ocasionales
15491.0,216,2,921.6300000000001,1,Perdidos
15492.0,30,1,171.72,0,Ocasionales
15493.0,153,3,1095.54,0,Ocasionales
15494.0,64,1,1127.38,0,Ocasionales
15498.0,6,12,6030.88,0,Ocasionales
15500.0,333,1,266.26,1,Perdidos
15502.0,32,10,9736.98,0,Ocasionales
15503.0,364,1,147.09,1,Perdidos
15505.0,157,2,1446.18,0,Ocasionales
15508.0,250,4,481.8,1,Perdidos
15511.0,334,1,229.8,1,Perdidos
15512.0,157,1,19.799999999999997,0,Ocasionales
15513.0,6,10,7650.21,0,Ocasionales
15514.0,183,6,2455.31,0,Ocasionales
15518.0,40,6,1698.61,0,Ocasionales
15520.0,121,1,343.5,0,Ocasionales
15521.0,36,5,1401.8899999999999,0,Ocasionales
15522.0,153,1,138.94,0,Ocasionales
15525.0,152,2,628.62,0,Ocasionales
15526.0,183,2,148.44,0,Ocasionales
15527.0,32,4,1485.64,0,Ocasionales
15529.0,99,5,1330.8,0,Ocasionales
15530.0,160,1,553.13,0,Ocasionales
15531.0,90,2,2007.44,0,Ocasionales
15533.0,32,1,449.65999999999997,0,Ocasionales
15539.0,302,1,538.46,1,Perdidos
15544.0,3,6,2535.27,0,Ocasionales
15545.0,638,1,135.32999999999998,1,Perdidos
15547.0,32,5,2498.7599999999998,0,Ocasionales
15549.0,218,1,689.58,1,Perdidos
15550.0,39,2,280.25,0,Ocasionales
15551.0,275,1,436.06,1,Perdidos
15552.0,189,1,90.12,0,Ocasionales
15553.0,62,1,437.23,0,Ocasionales
15554.0,161,1,217.2,0,Ocasionales
15555.0,1,8,2536.88,0,Ocasionales
15557.0,30,1,473.65000000000003,0,Ocasionales
15561.0,128,1,265.75,0,Ocasionales
15568.0,152,1,335.77,0,Ocasionales
15569.0,40,1,288.5,0,Ocasionales
15570.0,70,5,1978.96,0,Ocasionales
15571.0,183,1,196.43,0,Ocasionales
15572.0,191,4,1071.02,0,Ocasionales
15573.0,122,1,196.75,0,Ocasionales
15574.0,667,1,375.65,1,Perdidos
15576.0,303,1,940.6700000000001,1,Perdidos
15577.0,34,3,258.88,0,Ocasionales
15579.0,304,1,149.0,1,Perdidos
15581.0,33,6,3390.01,0,Ocasionales
15582.0,281,1,303.61,1,Perdidos
15587.0,32,1,344.88,0,Ocasionales
15589.0,312,1,184.95,1,Perdidos
15594.0,91,2,702.86,0,Ocasionales
15596.0,97,3,1014.54,0,Ocasionales
15597.0,244,1,324.57,1,Perdidos
15601.0,32,5,2417.3,0,Ocasionales
15602.0,30,4,458.43,0,Ocasionales
15605.0,32,4,1015.48,0,Ocasionales
15606.0,3,4,1384.68,0,Ocasionales
15607.0,163,1,104.76,0,Ocasionales
15608.0,30,4,1093.68,0,Ocasionales
15609.0,127,1,298.48,0,Ocasionales
15611.0,101,3,304.6,0,Ocasionales
15612.0,92,2,195.15,0,Ocasionales
15615.0,36,9,4307.32,0,Ocasionales
15618.0,124,3,554.02,0,Ocasionales
15620.0,281,1,450.52,1,Perdidos
15621.0,213,2,248.07,1,Perdidos
15622.0,311,1,576.0,1,Perdidos
15625.0,337,1,301.14,1,Perdidos
15628.0,66,6,1872.98,0,Ocasionales
15632.0,64,4,1745.52,0,Ocasionales
15636.0,32,2,724.76,0,Ocasionales
15640.0,40,7,5619.63,0,Ocasionales
15641.0,311,1,453.79,1,Perdidos
15643.0,311,3,664.0,1,Perdidos
15646.0,160,3,447.64000000000004,0,Ocasionales
15649.0,163,2,816.0,0,Ocasionales
15651.0,275,2,418.98,1,Perdidos
15652.0,93,1,337.74,0,Ocasionales
15653.0,124,1,829.4399999999999,0,Ocasionales
15655.0,68,1,560.67,0,Ocasionales
15656.0,281,1,63.910000000000004,1,Perdidos
15658.0,284,3,583.9000000000001,1,Perdidos
15660.0,342,2,364.3,1,Perdidos
15661.0,224,1,116.0,1,Perdidos
15665.0,68,1,1476.22,0,Ocasionales
15668.0,189,1,76.32000000000001,0,Ocasionales
15671.0,37,3,1315.72,0,Ocasionales
15673.0,2,3,1911.07,0,Ocasionales
15674.0,67,3,1024.54,0,Ocasionales
15675.0,156,2,225.39,0,Ocasionales
15676.0,244,2,3267.84,1,Perdidos
15679.0,66,3,734.66,0,Ocasionales
15680.0,486,1,478.89,1,Perdidos
15681.0,30,4,1183.02,0,Ocasionales
15687.0,188,4,1469.42,0,Ocasionales
15689.0,3,1,150.6,0,Ocasionales
15690.0,213,1,128.76,1,Perdidos
15691.0,341,1,136.8,1,Perdidos
15692.0,30,1,191.04,0,Ocasionales
15694.0,61,8,4404.57,0,Ocasionales
15696.0,183,3,1262.1000000000001,0,Ocasionales
15701.0,152,2,574.07,0,Ocasionales
15704.0,128,2,1507.32,0,Ocasionales
15706.0,154,2,181.8,0,Ocasionales
15707.0,184,2,496.17,0,Ocasionales
15708.0,101,3,1226.3,0,Ocasionales
15709.0,342,1,133.25,1,Perdidos
15712.0,96,1,158.85,0,Ocasionales
15713.0,486,1,171.15,1,Perdidos
15716.0,578,1,547.1,1,Perdidos
15719.0,153,10,3884.94,0,Ocasionales
15722.0,219,3,1244.3600000000001,1,Perdidos
15723.0,425,1,203.1,1,Perdidos
15727.0,10,2,1339.2,0,Ocasionales
15729.0,36,1,85.0,0,Ocasionales
15730.0,124,2,653.45,0,Ocasionales
15732.0,36,2,294.12,0,Ocasionales
15733.0,311,1,162.3,1,Perdidos
15737.0,37,4,729.73,0,Ocasionales
15738.0,96,5,1549.43,0,Ocasionales
15739.0,245,1,449.12,1,Perdidos
15743.0,127,2,460.11,0,Ocasionales
15745.0,183,1,309.53000000000003,0,Ocasionales
15747.0,33,1,306.82,0,Ocasionales
15749.0,40,2,22998.4,0,Ocasionales
15750.0,152,5,1273.01,0,Ocasionales
15752.0,155,4,1525.7,0,Ocasionales
15753.0,131,1,79.2,0,Ocasionales
15754.0,160,1,91.8,0,Ocasionales
15755.0,2,1,330.92,0,Ocasionales
15756.0,65,4,532.96,0,Ocasionales
15757.0,189,2,714.42,0,Ocasionales
15759.0,220,1,68.0,1,Perdidos
15762.0,215,1,268.44,1,Perdidos
15763.0,122,1,564.4300000000001,0,Ocasionales
15764.0,1,4,1697.8700000000001,0,Ocasionales
15766.0,184,1,315.06,0,Ocasionales
15769.0,91,10,21802.68,2,Activos
15773.0,243,1,635.6800000000001,1,Perdidos
15774.0,304,1,270.8,1,Perdidos
15775.0,129,1,104.9,0,Ocasionales
15777.0,7,1,293.96,0,Ocasionales
15780.0,37,2,298.13,0,Ocasionales
15781.0,162,1,83.35,0,Ocasionales
15782.0,32,1,1638.3400000000001,0,Ocasionales
15785.0,153,3,998.5699999999999,0,Ocasionales
15787.0,92,1,492.05,0,Ocasionales
15796.0,70,4,1318.17,0,Ocasionales
15797.0,97,2,1825.2,0,Ocasionales
15799.0,101,2,481.24,0,Ocasionales
15800.0,160,1,244.5,0,Ocasionales
15801.0,62,1,869.98,0,Ocasionales
15804.0,90,4,1392.63,0,Ocasionales
15805.0,122,6,1053.6100000000001,0,Ocasionales
15806.0,130,2,521.88,0,Ocasionales
15808.0,192,3,2506.57,0,Ocasionales
15809.0,70,3,331.26,0,Ocasionales
15811.0,455,1,289.85,1,Perdidos
15812.0,34,2,822.48,0,Ocasionales
15814.0,275,1,456.23999999999995,1,Perdidos
15815.0,36,3,1192.98,0,Ocasionales
15819.0,130,1,639.64,0,Ocasionales
15821.0,92,1,254.18,0,Ocasionales
15822.0,182,1,445.27,0,Ocasionales
15823.0,667,1,15.0,1,Perdidos
15827.0,96,8,874.96,0,Ocasionales
15829.0,336,1,310.7,1,Perdidos
15830.0,303,1,576.0,1,Perdidos
15831.0,1,2,491.82,0,Ocasionales
15834.0,160,2,1281.37,0,Ocasionales
15837.0,184,1,391.98,0,Ocasionales
15838.0,64,9,23307.78,2,Activos
15839.0,183,1,258.13,0,Ocasionales
15840.0,1,1,113.82,0,Ocasionales
15841.0,220,2,613.26,1,Perdidos
15843.0,100,1,118.95000000000002,0,Ocasionales
15845.0,193,2,643.84,0,Ocasionales
15847.0,334,1,208.59,1,Perdidos
15852.0,188,1,57.5,0,Ocasionales
15854.0,213,3,437.71,0,Ocasionales
15855.0,96,1,132.18,0,Ocasionales
15856.0,34,14,9479.69,2,Activos
15858.0,31,2,661.65,0,Ocasionales
15860.0,156,4,622.16,0,Ocasionales
15862.0,333,2,527.38,1,Perdidos
15864.0,245,2,1064.14,1,Perdidos
15865.0,2,2,603.85,0,Ocasionales
15867.0,37,5,1155.53,0,Ocasionales
15869.0,160,2,149.64,0,Ocasionales
15870.0,153,1,354.09000000000003,0,Ocasionales
15874.0,129,3,3480.1800000000003,0,Ocasionales
15877.0,121,1,251.02,0,Ocasionales
15880.0,578,1,343.28000000000003,1,Perdidos
15881.0,425,1,114.45000000000002,1,Perdidos
15882.0,547,2,371.32000000000005,1,Perdidos
15883.0,152,2,396.48,0,Ocasionales
15885.0,124,3,379.35,0,Ocasionales
15886.0,62,1,181.09,0,Ocasionales
15889.0,187,2,446.87,0,Ocasionales
15894.0,578,1,156.74,1,Perdidos
15898.0,121,3,907.58,0,Ocasionales
15899.0,547,1,56.25,1,Perdidos
15901.0,126,1,110.49,0,Ocasionales
15903.0,30,1,1405.2,0,Ocasionales
15904.0,333,1,164.68,1,Perdidos
15906.0,250,2,862.32,1,Perdidos
15907.0,182,1,437.93,0,Ocasionales
15910.0,90,4,553.4,0,Ocasionales
15916.0,91,5,878.2,0,Ocasionales
15917.0,190,1,123.1,0,Ocasionales
15918.0,308,1,192.23,1,Perdidos
15919.0,547,1,270.72,1,Perdidos
15920.0,126,4,167.5,0,Ocasionales
15922.0,698,1,369.5,1,Perdidos
15923.0,667,1,127.08,1,Perdidos
15930.0,276,1,426.63,1,Perdidos
15932.0,2,4,1226.1,0,Ocasionales
15935.0,7,1,308.82,0,Ocasionales
15937.0,184,1,145.35,0,Ocasionales
15938.0,221,1,105.0,1,Perdidos
15939.0,5,6,3563.13,0,Ocasionales
15940.0,343,1,35.8,1,Perdidos
15944.0,130,1,325.1,0,Ocasionales
15945.0,455,1,181.0,1,Perdidos
15948.0,333,1,311.0,1,Perdidos
15950.0,122,1,418.29,0,Ocasionales
15951.0,333,1,333.05,1,Perdidos
15952.0,183,3,573.92,0,Ocasionales
15953.0,6,5,1077.83,0,Ocasionales
15955.0,31,7,2062.4900000000002,0,Ocasionales
15957.0,122,1,428.89,0,Ocasionales
15965.0,30,3,695.09,0,Ocasionales
15969.0,152,2,443.7,0,Ocasionales
15970.0,100,1,314.1,0,Ocasionales
15971.0,2,6,1680.95,0,Ocasionales
15973.0,486,1,307.82000000000005,1,Perdidos
15974.0,6,4,1633.49,0,Ocasionales
15976.0,281,1,209.99,1,Perdidos
15980.0,2,2,1638.68,0,Ocasionales
15981.0,7,2,790.8,0,Ocasionales
15983.0,455,2,823.55,1,Perdidos
15984.0,152,5,1210.65,0,Ocasionales
15985.0,125,1,242.84,0,Ocasionales
15986.0,91,1,168.12,0,Ocasionales
15987.0,33,3,525.8900000000001,0,Ocasionales
15992.0,182,1,41.989999999999995,0,Ocasionales
15993.0,183,3,675.3199999999999,0,Ocasionales
15996.0,2,2,416.07,0,Ocasionales
15998.0,275,2,1442.6,1,Perdidos
16000.0,152,3,12393.7,0,Ocasionales
16003.0,61,2,941.47,0,Ocasionales
16005.0,66,1,120.49000000000001,0,Ocasionales
16006.0,6,1,101.4,0,Ocasionales
16007.0,5,3,1485.19,0,Ocasionales
16009.0,153,2,544.95,0,Ocasionales
16010.0,129,3,407.5,0,Ocasionales
16011.0,3,9,2203.31,0,Ocasionales
16012.0,156,3,1415.29,0,Ocasionales
16013.0,3,26,19403.16,2,Activos
16014.0,65,2,399.45,0,Ocasionales
16015.0,182,1,203.1,0,Ocasionales
16016.0,182,3,810.06,0,Ocasionales
16018.0,5,1,161.9,0,Ocasionales
